RecordingId;ProcessId;TimeStamp;StepName;StepDescription;ApplicationProcessName;New_StepName
Recording_62;Process_17;2022-02-28T06:55:50+00:00;Click UI element in window;Hyperlink 'Best Note  ...  Notes with Evernote' in Window 'evernote -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:55:55+00:00;Click UI element in window;Hyperlink 'Log In' in Window 'Best Note  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:56:06+00:00;Click UI element in window;Hyperlink 'Notebooks' in Window 'Home -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:56:12+00:00;Press button in window;Button 'Exported Tables' in Window 'Notebooks -  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_62;Process_17;2022-02-28T06:56:17+00:00;Click UI element in window;Edit 'Title' in Window 'Exported  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:56:19+00:00;Click UI element in window;Data Item ' ' in Window 'Exported  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:56:24+00:00;Populate text field in window;"Edit 'Start writing or drag files here' in Window 'Exported  ...  - Microsoft​ Edge'; Text:'''Details of exported tables from dataverse


Table Name
Exported Date
Account
2/3/2022
Feedback
2/6/202
 Attribute
 

'''";msedge;Populate text field in window / msedge
Recording_62;Process_17;2022-02-28T06:56:27+00:00;Click UI element in window;Data Item ' ' in Window 'Exported  ...  - Microsoft​ Edge' 2;msedge;Click UI element in window / msedge
Recording_62;Process_17;2022-02-28T06:56:35+00:00;Populate text field in window;"Edit 'Start writing or drag files here' in Window 'Exported  ...  - Microsoft​ Edge'; Text:'''Details of exported tables from dataverse


Table Name
Exported Date
Account
2/3/2022
Feedback
2/6/202
 Attribute
 22/28/202

'''";msedge;Populate text field in window / msedge
Recording_63;Process_18;2022-02-28T09:17:39+00:00;Populate text field in window;"Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'dynemic crm'";firefox;Populate text field in window / firefox
Recording_63;Process_18;2022-02-28T09:17:46+00:00;Click UI element in window;Hyperlink 'What is  ...  en-us › what-is-crm' in Window 'dynemic crm - Google Search — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_63;Process_18;2022-02-28T09:17:51+00:00;Click UI element in window;Hyperlink 'Start free' in Window 'What is  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_63;Process_18;2022-02-28T09:18:00+00:00;Click UI element in window;Hyperlink 'Click this button to try sales app for free' in Window 'Start a Free  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_63;Process_18;2022-02-28T09:18:10+00:00;Click UI element in window;Tree Item 'Leads' in Window 'Sales dashboard - Dynamics 365 — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_63;Process_18;2022-02-28T09:18:16+00:00;Select menu option in window;Menu Item 'Export to Excel' in Window 'Leads My  ...  — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_63;Process_18;2022-02-28T09:18:20+00:00;Select radio button in window;Radio Button 'Save File' in Window 'Leads My  ...  — Mozilla Firefox';firefox;Select radio button in window / firefox
Recording_63;Process_18;2022-02-28T09:18:23+00:00;Press button in window;Button 'OK' in Window 'Leads My  ...  — Mozilla Firefox';firefox;Press button in window / firefox
Recording_63;Process_18;2022-02-28T09:18:31+00:00;Press button in window;Button 'Distill Web Monitor' in Window 'Leads My  ...  — Mozilla Firefox';firefox;Press button in window / firefox
Recording_63;Process_18;2022-02-28T09:18:34+00:00;Press button in window;Button 'Select parts of page' in Window 'Leads My  ...  — Mozilla Firefox';firefox;Press button in window / firefox
Recording_63;Process_18;2022-02-28T09:18:44+00:00;Click UI element in window;Edit '1 - 16 of 16' in Window 'Leads My  ...  — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_63;Process_18;2022-02-28T09:19:06+00:00;Press button in window;Button ' Save selections' in Window 'Leads My  ...  — Mozilla Firefox';firefox;Press button in window / firefox
Recording_63;Process_18;2022-02-28T09:19:16+00:00;Click UI element in window;Hyperlink 'Add action' in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_63;Process_18;2022-02-28T09:19:20+00:00;Click UI element in window;Edit 'Popup Notification (for local monitor)' in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_63;Process_18;2022-02-28T09:19:23+00:00;Click UI element in window;Hyperlink 'Add Condition' in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_63;Process_18;2022-02-28T09:19:28+00:00;Set drop-down list value in window;Combo Box in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Set drop-down list value in window / firefox
Recording_63;Process_18;2022-02-28T09:19:41+00:00;Populate text field in window;"Edit 'Number' in Window 'Watchlist - Distill — Mozilla Firefox'; Text:'1 - 16 of 16'";firefox;Populate text field in window / firefox
Recording_63;Process_18;2022-02-28T09:19:44+00:00;Press button in window;Button 'Save' in Window 'Watchlist - Distill — Mozilla Firefox';firefox;Press button in window / firefox
Recording_63;Process_18;2022-02-28T09:19:52+00:00;Populate text field in window;"Edit 'Search box' in Window 'Search'; Text:'power'";SearchApp;Populate text field in window / SearchApp
Recording_63;Process_18;2022-02-28T09:19:56+00:00;Click UI element in window;List Item 'Power BI  ...  to switch preview' in Window 'Search';SearchApp;Click UI element in window / SearchApp
Recording_63;Process_18;2022-02-28T09:20:28+00:00;Press button in window;Button 'Excel workbook' in Window 'Untitled - Power BI Desktop';PBIDesktop;Press button in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:20:31+00:00;Click UI element in window;Edit 'Name' in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:20:33+00:00;Click UI element in window;Split Button 'Open' in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:20:39+00:00;Click UI element in window;Pane in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:20:47+00:00;Click UI element in window;Check Box 'Level 2, Table1' in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:20:52+00:00;Set checkbox state in window;Check Box 'Level 2, My Open Leads' in Window 'Untitled - Power BI Desktop';PBIDesktop;Set checkbox state in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:21:11+00:00;Click UI element in window;Button 'Load' in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:21:32+00:00;Click UI element in window;Text '' in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:21:41+00:00;Set checkbox state in window;Check Box in Window 'Untitled - Power BI Desktop';PBIDesktop;Set checkbox state in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:21:50+00:00;Click UI element in window;Check Box 2 in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:21:54+00:00;Set checkbox state in window;Check Box 3 in Window 'Untitled - Power BI Desktop';PBIDesktop;Set checkbox state in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:22:13+00:00;Click UI element in window;Image in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:22:29+00:00;Drag and drop UI element in window;Image 3 in Image 2 in Window 'Untitled - Power BI Desktop';PBIDesktop;Drag and drop UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:22:51+00:00;Drag and drop UI element in window;List in List Item in Window 'Untitled - Power BI Desktop';PBIDesktop;Drag and drop UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:23:06+00:00;Click UI element in window;Group 'Topic' in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:23:42+00:00;Press button in window;Button 'Publish' in Window 'Untitled - Power BI Desktop';PBIDesktop;Press button in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:23:46+00:00;Click UI element in window;Button 'Save' in Window 'Untitled - Power BI Desktop';PBIDesktop;Click UI element in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:23:55+00:00;Populate text field in window;"Edit 'File name:' in Window 'Untitled - Power BI Desktop'; Text:'Leads Report'";PBIDesktop;Populate text field in window / PBIDesktop
Recording_63;Process_18;2022-02-28T09:23:59+00:00;Press button in window;Button 'Save' 2 in Window 'Untitled - Power BI Desktop';PBIDesktop;Press button in window / PBIDesktop
Recording_64;Process_18;2022-02-28T09:42:20+00:00;Click UI element in window;List Item 'New tab - Personal - Microsoft​ Edge' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_64;Process_18;2022-02-28T09:42:25+00:00;Click UI element in window;Edit 'Address and search bar' in Window 'New tab - Personal - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:42:30+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab - Personal - Microsoft​ Edge'; Text:'dynamic crm'";msedge;Populate text field in window / msedge
Recording_64;Process_18;2022-02-28T09:42:35+00:00;Click UI element in window;Hyperlink 'Customer  ...  (CRM) | Microsoft …' in Window 'dynamic crm - Search - Personal - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:42:42+00:00;Click UI element in window;Hyperlink 'Sign in to your account' in Window 'Customer  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:42:46+00:00;Click UI element in window;Hyperlink 'Switch to  ... om account' in Window 'Customer  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:42:57+00:00;Click UI element in window;Hyperlink 'Get started' in Window 'Customer  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:43:15+00:00;Click UI element in window;Tree Item 'Leads' in Window 'Sales  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:43:25+00:00;Select menu option in window;Menu Item 'Export to Excel' in Window 'Leads My  ...  - Microsoft​ Edge';msedge;Select menu option in window / msedge
Recording_64;Process_18;2022-02-28T09:43:39+00:00;Press button in window;Button 'Distill Web Monitor Has access to this site' in Window 'Leads My  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_64;Process_18;2022-02-28T09:43:43+00:00;Press button in window;Button 'Extensions' in Window 'Leads My  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_64;Process_18;2022-02-28T09:43:47+00:00;Press button in window;Button 'Monitor parts of page' in Window 'Leads My  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_64;Process_18;2022-02-28T09:44:05+00:00;Click UI element in window;Document 'Distill Visual Selector' in Window 'Leads My  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:44:14+00:00;Click UI element in window;Text '1 - 18 of 18' in Window 'Leads My  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:44:17+00:00;Click UI element in window;Document 'Distill Visual Selector' in Window 'Leads My  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:44:25+00:00;Click UI element in window;Hyperlink 'Add action' in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:44:27+00:00;Click UI element in window;Hyperlink 'Popup Notification (for local monitor)' in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:44:29+00:00;Click UI element in window;Hyperlink 'Add Condition' in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:44:31+00:00;Click UI element in window;Combo Box in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:44:58+00:00;Click UI element in window;Pane 'View' in Window 'htt ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_64;Process_18;2022-02-28T09:45:10+00:00;Populate text field in window;"Edit 'Text' in Window 'Watchlist -  ...  - Microsoft​ Edge'; Text:'1-18 of 18'";msedge;Populate text field in window / msedge
Recording_64;Process_18;2022-02-28T09:45:15+00:00;Press button in window;Button 'Save' in Window 'Watchlist -  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_64;Process_18;2022-02-28T09:45:24+00:00;Press button in window;Button 'New Tab' in Window 'Watchlist -  ...  - Microsoft​ Edge' 2;msedge;Press button in window / msedge
Recording_64;Process_18;2022-02-28T09:45:27+00:00;Click UI element in window;Hyperlink 'Home -  ... Surname/home' in Window 'New tab and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
